,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
12795,2018-10-04,DL,DL_CODESHARE,DL,3789,OO,N427SW,3789,12884,LAN,"Lansing, MI",11433,DTW,"Detroit, MI",1838,1936.0,58.0,6.0,1942.0,2001.0,17.0,1924,2018.0,54.0,0.0,,0.0,N,46.0,42.0,19.0,1.0,74.0,54.0,0.0,0.0,0.0,0.0,,,,
12796,2019-05-08,AS,AS_CODESHARE,AS,3356,OO,N178SY,3356,14679,SAN,"San Diego, CA",11638,FAT,"Fresno, CA",1420,1410.0,-10.0,11.0,1421.0,1511.0,4.0,1540,1515.0,-25.0,0.0,,0.0,N,80.0,65.0,50.0,1.0,314.0,,,,,,,,,
12797,2018-07-12,DL,DL_CODESHARE,DL,4973,OO,N767SK,4973,13487,MSP,"Minneapolis, MN",13232,MDW,"Chicago, IL",850,855.0,5.0,27.0,922.0,1027.0,4.0,1028,1031.0,3.0,0.0,,0.0,N,98.0,96.0,65.0,1.0,349.0,,,,,,,,,
12798,2019-04-07,UA,UA_CODESHARE,UA,5109,OO,N929EV,5109,11076,CMX,"Hancock/Houghton, MI",13930,ORD,"Chicago, IL",610,558.0,-12.0,21.0,619.0,627.0,13.0,652,640.0,-12.0,0.0,,0.0,N,102.0,102.0,68.0,1.0,360.0,,,,,,,,,
12799,2018-03-07,UA,UA_CODESHARE,UA,5903,OO,N982SW,5903,11292,DEN,"Denver, CO",15370,TUL,"Tulsa, OK",1530,1525.0,-5.0,15.0,1540.0,1748.0,5.0,1810,1753.0,-17.0,0.0,,0.0,N,100.0,88.0,68.0,1.0,541.0,,,,,,,,,
12800,2019-12-03,UA,UA_CODESHARE,UA,5270,OO,N907EV,5270,10713,BOI,"Boise, ID",11292,DEN,"Denver, CO",1740,1731.0,-9.0,10.0,1741.0,1915.0,9.0,1938,1924.0,-14.0,0.0,,0.0,N,118.0,113.0,94.0,1.0,649.0,,,,,,,,,
12801,2018-07-12,DL,DL_CODESHARE,DL,4966,OO,N611SK,4966,13487,MSP,"Minneapolis, MN",13232,MDW,"Chicago, IL",2035,2139.0,64.0,47.0,2226.0,2341.0,4.0,2212,2345.0,93.0,0.0,,0.0,N,97.0,126.0,75.0,1.0,349.0,0.0,12.0,29.0,0.0,52.0,,,,
12802,2019-10-10,UA,UA_CODESHARE,UA,5876,OO,N901EV,5876,11638,FAT,"Fresno, CA",14771,SFO,"San Francisco, CA",1005,1058.0,53.0,10.0,1108.0,1136.0,7.0,1108,1143.0,35.0,0.0,,0.0,N,63.0,45.0,28.0,1.0,158.0,0.0,0.0,0.0,0.0,35.0,,,,
12803,2018-07-27,UA,UA_CODESHARE,UA,5383,OO,N796SK,5383,14771,SFO,"San Francisco, CA",14262,PSP,"Palm Springs, CA",1851,1900.0,9.0,16.0,1916.0,2018.0,7.0,2024,2025.0,1.0,0.0,,0.0,N,93.0,85.0,62.0,1.0,421.0,,,,,,,,,
12804,2019-02-12,UA,UA_CODESHARE,UA,5614,OO,N211SY,5614,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",840,834.0,-6.0,18.0,852.0,1326.0,13.0,1359,1339.0,-20.0,0.0,,0.0,N,199.0,185.0,154.0,1.0,1235.0,,,,,,,,,
12805,2018-10-04,DL,DL_CODESHARE,DL,3794,OO,N868CA,3794,10397,ATL,"Atlanta, GA",10431,AVL,"Asheville, NC",829,826.0,-3.0,21.0,847.0,944.0,3.0,929,947.0,18.0,0.0,,0.0,N,60.0,81.0,57.0,1.0,164.0,0.0,0.0,18.0,0.0,0.0,,,,
12806,2019-12-17,DL,DL_CODESHARE,DL,4085,OO,N806SK,4085,13487,MSP,"Minneapolis, MN",11986,GRR,"Grand Rapids, MI",1255,1255.0,0.0,7.0,1302.0,1501.0,3.0,1532,1504.0,-28.0,0.0,,0.0,N,97.0,69.0,59.0,1.0,408.0,,,,,,,,,
12807,2019-06-25,UA,UA_CODESHARE,UA,5839,OO,N959SW,5839,13871,OMA,"Omaha, NE",11292,DEN,"Denver, CO",630,621.0,-9.0,29.0,650.0,720.0,8.0,705,728.0,23.0,0.0,,0.0,N,95.0,127.0,90.0,1.0,472.0,0.0,0.0,23.0,0.0,0.0,,,,
12808,2018-02-24,AA,AA_CODESHARE,AA,3058,OO,N726SK,3058,12896,LBB,"Lubbock, TX",14107,PHX,"Phoenix, AZ",1302,1253.0,-9.0,18.0,1311.0,1357.0,7.0,1414,1404.0,-10.0,0.0,,0.0,N,132.0,131.0,106.0,1.0,588.0,,,,,,,,,
12809,2019-12-01,UA,UA_CODESHARE,UA,5803,OO,N857AS,5803,13930,ORD,"Chicago, IL",13244,MEM,"Memphis, TN",825,833.0,8.0,19.0,852.0,1015.0,5.0,1025,1020.0,-5.0,0.0,,0.0,N,120.0,107.0,83.0,1.0,491.0,,,,,,,,,
12810,2019-10-10,UA,UA_CODESHARE,UA,5872,OO,N472CA,5872,11603,EUG,"Eugene, OR",14771,SFO,"San Francisco, CA",1900,1858.0,-2.0,8.0,1906.0,2021.0,7.0,2042,2028.0,-14.0,0.0,,0.0,N,102.0,90.0,75.0,1.0,451.0,,,,,,,,,
12811,2018-10-02,DL,DL_CODESHARE,DL,3812,OO,N276SY,3812,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",730,721.0,-9.0,17.0,738.0,1018.0,6.0,1035,1024.0,-11.0,0.0,,0.0,N,125.0,123.0,100.0,1.0,733.0,,,,,,,,,
12812,2018-11-14,DL,DL_CODESHARE,DL,7375,OO,N923EV,7375,13487,MSP,"Minneapolis, MN",10739,BRD,"Brainerd, MN",2235,2226.0,-9.0,22.0,2248.0,2314.0,2.0,2332,2316.0,-16.0,0.0,,0.0,N,57.0,50.0,26.0,1.0,114.0,,,,,,,,,
12813,2018-11-14,DL,DL_CODESHARE,DL,7367,OO,N923EV,7367,11433,DTW,"Detroit, MI",10333,APN,"Alpena, MI",1220,1214.0,-6.0,13.0,1227.0,1304.0,5.0,1327,1309.0,-18.0,0.0,,0.0,N,67.0,55.0,37.0,1.0,198.0,,,,,,,,,
12814,2019-07-04,UA,UA_CODESHARE,UA,5030,OO,N933EV,5030,11447,DVL,"Devils Lake, ND",12519,JMS,"Jamestown, ND",500,454.0,-6.0,6.0,500.0,525.0,5.0,544,530.0,-14.0,0.0,,0.0,N,44.0,36.0,25.0,1.0,83.0,,,,,,,,,
12815,2018-03-07,UA,UA_CODESHARE,UA,5932,OO,N122SY,5932,14771,SFO,"San Francisco, CA",13487,MSP,"Minneapolis, MN",1110,1104.0,-6.0,33.0,1137.0,1658.0,6.0,1708,1704.0,-4.0,0.0,,0.0,N,238.0,240.0,201.0,1.0,1589.0,,,,,,,,,
12816,2019-02-12,UA,UA_CODESHARE,UA,5610,OO,N964SW,5610,14689,SBA,"Santa Barbara, CA",12892,LAX,"Los Angeles, CA",1615,1559.0,-16.0,18.0,1617.0,1641.0,24.0,1717,1705.0,-12.0,0.0,,0.0,N,62.0,66.0,24.0,1.0,89.0,,,,,,,,,
12817,2019-07-04,UA,UA_CODESHARE,UA,5039,OO,N652BR,5039,14802,SHD,"Staunton, VA",13930,ORD,"Chicago, IL",1355,1347.0,-8.0,8.0,1355.0,1411.0,19.0,1455,1430.0,-25.0,0.0,,0.0,N,120.0,103.0,76.0,1.0,541.0,,,,,,,,,
12818,2019-05-08,AS,AS_CODESHARE,AS,3338,OO,N188SY,3338,14679,SAN,"San Diego, CA",13871,OMA,"Omaha, NE",935,923.0,-12.0,19.0,942.0,1437.0,4.0,1500,1441.0,-19.0,0.0,,0.0,N,205.0,198.0,175.0,1.0,1313.0,,,,,,,,,
12819,2018-03-07,UA,UA_CODESHARE,UA,5919,OO,N918SW,5919,10849,BZN,"Bozeman, MT",11292,DEN,"Denver, CO",1740,1737.0,-3.0,13.0,1750.0,1900.0,17.0,1925,1917.0,-8.0,0.0,,0.0,N,105.0,100.0,70.0,1.0,524.0,,,,,,,,,
12820,2019-12-03,UA,UA_CODESHARE,UA,5276,OO,N135SY,5276,10157,ACV,"Arcata/Eureka, CA",14771,SFO,"San Francisco, CA",600,559.0,-1.0,6.0,605.0,700.0,4.0,715,704.0,-11.0,0.0,,0.0,N,75.0,65.0,55.0,1.0,250.0,,,,,,,,,
12821,2019-09-18,UA,UA_CODESHARE,UA,5032,OO,N423SW,5032,14716,SCK,"Stockton, CA",12892,LAX,"Los Angeles, CA",1500,1533.0,33.0,12.0,1545.0,1640.0,9.0,1629,1649.0,20.0,0.0,,0.0,N,89.0,76.0,55.0,1.0,315.0,0.0,0.0,0.0,0.0,20.0,,,,
12822,2019-12-01,UA,UA_CODESHARE,UA,5789,OO,N932SW,5789,15023,STS,"Santa Rosa, CA",11292,DEN,"Denver, CO",1216,1226.0,10.0,15.0,1241.0,1541.0,10.0,1602,1551.0,-11.0,0.0,,0.0,N,166.0,145.0,120.0,1.0,977.0,,,,,,,,,
12823,2019-12-03,UA,UA_CODESHARE,UA,5273,OO,N929EV,5273,11292,DEN,"Denver, CO",11109,COS,"Colorado Springs, CO",1935,1930.0,-5.0,14.0,1944.0,2003.0,4.0,2025,2007.0,-18.0,0.0,,0.0,N,50.0,37.0,19.0,1.0,73.0,,,,,,,,,
12824,2018-11-28,UA,UA_CODESHARE,UA,5677,OO,N164SY,5677,14869,SLC,"Salt Lake City, UT",13930,ORD,"Chicago, IL",840,838.0,-2.0,18.0,856.0,1231.0,14.0,1304,1245.0,-19.0,0.0,,0.0,N,204.0,187.0,155.0,1.0,1250.0,,,,,,,,,
12825,2018-07-12,DL,DL_CODESHARE,DL,4973,OO,N767SK,4973,13232,MDW,"Chicago, IL",13487,MSP,"Minneapolis, MN",1103,1100.0,-3.0,23.0,1123.0,1226.0,6.0,1233,1232.0,-1.0,0.0,,0.0,N,90.0,92.0,63.0,1.0,349.0,,,,,,,,,
12826,2018-08-01,UA,UA_CODESHARE,UA,5751,OO,N982SW,5751,13476,MRY,"Monterey, CA",12892,LAX,"Los Angeles, CA",1953,1945.0,-8.0,17.0,2002.0,2055.0,12.0,2127,2107.0,-20.0,0.0,,0.0,N,94.0,82.0,53.0,1.0,266.0,,,,,,,,,
12827,2018-10-04,DL,DL_CODESHARE,DL,3792,OO,N498CA,3792,13487,MSP,"Minneapolis, MN",12884,LAN,"Lansing, MI",1014,1013.0,-1.0,8.0,1021.0,1224.0,3.0,1250,1227.0,-23.0,0.0,,0.0,N,96.0,74.0,63.0,1.0,455.0,,,,,,,,,
12828,2019-07-04,DL,DL_CODESHARE,DL,4857,OO,N8923A,4857,12007,GTR,"Columbus, MS",10397,ATL,"Atlanta, GA",630,629.0,-1.0,11.0,640.0,824.0,27.0,858,851.0,-7.0,0.0,,0.0,N,88.0,82.0,44.0,1.0,241.0,,,,,,,,,
12829,2018-12-19,DL,DL_CODESHARE,DL,4791,OO,N8932C,4791,11433,DTW,"Detroit, MI",14696,SBN,"South Bend, IN",855,850.0,-5.0,14.0,904.0,935.0,5.0,1027,940.0,-47.0,0.0,,0.0,N,92.0,50.0,31.0,1.0,157.0,,,,,,,,,
12830,2019-10-10,UA,UA_CODESHARE,UA,5157,OO,N907EV,5157,14952,SPI,"Springfield, IL",13930,ORD,"Chicago, IL",1850,2014.0,84.0,10.0,2024.0,2058.0,12.0,2001,2110.0,69.0,0.0,,0.0,N,71.0,56.0,34.0,1.0,174.0,0.0,0.0,0.0,0.0,69.0,,,,
12831,2018-12-08,UA,UA_CODESHARE,UA,5315,OO,N151SY,5315,11292,DEN,"Denver, CO",13851,OKC,"Oklahoma City, OK",2000,1956.0,-4.0,18.0,2014.0,2225.0,5.0,2231,2230.0,-1.0,0.0,,0.0,N,91.0,94.0,71.0,1.0,495.0,,,,,,,,,
12832,2018-12-08,UA,UA_CODESHARE,UA,5318,OO,N790SK,5318,14869,SLC,"Salt Lake City, UT",12266,IAH,"Houston, TX",926,1012.0,46.0,11.0,1023.0,1356.0,7.0,1338,1403.0,25.0,0.0,,0.0,N,192.0,171.0,153.0,1.0,1195.0,0.0,0.0,25.0,0.0,0.0,,,,
12833,2019-12-01,UA,UA_CODESHARE,UA,5784,OO,N864AS,5784,14771,SFO,"San Francisco, CA",11638,FAT,"Fresno, CA",2140,,,,,,,2242,,,1.0,B,0.0,N,62.0,,,1.0,158.0,,,,,,,,,
12834,2018-07-27,UA,UA_CODESHARE,UA,5374,OO,N918SW,5374,12892,LAX,"Los Angeles, CA",13476,MRY,"Monterey, CA",2203,2152.0,-11.0,18.0,2210.0,2258.0,3.0,2319,2301.0,-18.0,0.0,,0.0,N,76.0,69.0,48.0,1.0,266.0,,,,,,,,,
12835,2019-10-16,DL,DL_CODESHARE,DL,3574,OO,N267SY,3574,12953,LGA,"New York, NY",13342,MKE,"Milwaukee, WI",1930,1941.0,11.0,47.0,2028.0,2117.0,5.0,2109,2122.0,13.0,0.0,,0.0,N,159.0,161.0,109.0,1.0,738.0,,,,,,,,,
12836,2019-04-07,UA,UA_CODESHARE,UA,5122,OO,N960SW,5122,13930,ORD,"Chicago, IL",13184,MBS,"Saginaw/Bay City/Midland, MI",1935,2031.0,56.0,32.0,2103.0,2239.0,4.0,2147,2243.0,56.0,0.0,,0.0,N,72.0,72.0,36.0,1.0,222.0,0.0,0.0,0.0,0.0,56.0,,,,
12837,2019-12-01,UA,UA_CODESHARE,UA,5780,OO,N978SW,5780,13930,ORD,"Chicago, IL",10257,ALB,"Albany, NY",615,608.0,-7.0,23.0,631.0,911.0,3.0,921,914.0,-7.0,0.0,,0.0,N,126.0,126.0,100.0,1.0,723.0,,,,,,,,,
12838,2018-11-28,UA,UA_CODESHARE,UA,5664,OO,N154SY,5664,13930,ORD,"Chicago, IL",13931,ORF,"Norfolk, VA",1400,1356.0,-4.0,64.0,1500.0,1735.0,10.0,1721,1745.0,24.0,0.0,,0.0,N,141.0,169.0,95.0,1.0,717.0,0.0,0.0,24.0,0.0,0.0,,,,
12839,2019-12-03,UA,UA_CODESHARE,UA,5283,OO,N967SW,5283,12266,IAH,"Houston, TX",15412,TYS,"Knoxville, TN",1445,1444.0,-1.0,13.0,1457.0,1741.0,3.0,1755,1744.0,-11.0,0.0,,0.0,N,130.0,120.0,104.0,1.0,771.0,,,,,,,,,
12840,2019-07-04,UA,UA_CODESHARE,UA,5041,OO,N930SW,5041,13930,ORD,"Chicago, IL",13344,MKG,"Muskegon, MI",2120,2133.0,13.0,18.0,2151.0,2318.0,5.0,2322,2323.0,1.0,0.0,,0.0,N,62.0,50.0,27.0,1.0,119.0,,,,,,,,,
12841,2018-10-04,DL,DL_CODESHARE,DL,3796,OO,N935SW,3796,12884,LAN,"Lansing, MI",11433,DTW,"Detroit, MI",934,937.0,3.0,14.0,951.0,1014.0,8.0,1025,1022.0,-3.0,0.0,,0.0,N,51.0,45.0,23.0,1.0,74.0,,,,,,,,,
12842,2018-12-19,DL,DL_CODESHARE,DL,4807,OO,N900EV,4807,12156,HLN,"Helena, MT",14869,SLC,"Salt Lake City, UT",1319,1311.0,-8.0,10.0,1321.0,1417.0,5.0,1459,1422.0,-37.0,0.0,,0.0,N,100.0,71.0,56.0,1.0,402.0,,,,,,,,,
12843,2019-04-07,UA,UA_CODESHARE,UA,5103,OO,N938SW,5103,13121,LWB,"Lewisburg, WV",12264,IAD,"Washington, DC",1015,1005.0,-10.0,14.0,1019.0,1054.0,15.0,1117,1109.0,-8.0,0.0,,0.0,N,62.0,64.0,35.0,1.0,176.0,,,,,,,,,
12844,2018-05-25,UA,UA_CODESHARE,UA,5949,OO,N125SY,5949,14771,SFO,"San Francisco, CA",10157,ACV,"Arcata/Eureka, CA",1557,1648.0,51.0,28.0,1716.0,1800.0,6.0,1719,1806.0,47.0,0.0,,0.0,N,82.0,78.0,44.0,1.0,250.0,32.0,0.0,0.0,0.0,15.0,,,,
12845,2019-07-31,DL,DL_CODESHARE,DL,3940,OO,N831SK,3940,11433,DTW,"Detroit, MI",14685,SAV,"Savannah, GA",2040,2120.0,40.0,14.0,2134.0,2306.0,8.0,2246,2314.0,28.0,0.0,,0.0,N,126.0,114.0,92.0,1.0,705.0,27.0,0.0,0.0,0.0,1.0,2038.0,22.0,22.0,
12846,2019-06-25,UA,UA_CODESHARE,UA,5842,OO,N971SW,5842,11638,FAT,"Fresno, CA",11292,DEN,"Denver, CO",919,927.0,8.0,19.0,946.0,1246.0,8.0,1244,1254.0,10.0,0.0,,0.0,N,145.0,147.0,120.0,1.0,844.0,,,,,,,,,
12847,2018-12-08,AS,AS_CODESHARE,AS,3370,OO,N187SY,3370,14771,SFO,"San Francisco, CA",14908,SNA,"Santa Ana, CA",630,633.0,3.0,16.0,649.0,752.0,5.0,804,757.0,-7.0,0.0,,0.0,N,94.0,84.0,63.0,1.0,372.0,,,,,,,,,
12848,2018-10-02,DL,DL_CODESHARE,DL,3817,OO,N270SY,3817,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",815,813.0,-2.0,21.0,834.0,936.0,6.0,951,942.0,-9.0,0.0,,0.0,N,156.0,149.0,122.0,1.0,733.0,,,,,,,,,
12849,2018-07-12,DL,DL_CODESHARE,DL,4971,OO,N874AS,4971,11433,DTW,"Detroit, MI",10469,AZO,"Kalamazoo, MI",1610,1606.0,-4.0,20.0,1626.0,1652.0,4.0,1700,1656.0,-4.0,0.0,,0.0,N,50.0,50.0,26.0,1.0,113.0,,,,,,,,,
12850,2018-10-11,DL,DL_CODESHARE,DL,4590,OO,N912EV,4590,11433,DTW,"Detroit, MI",13184,MBS,"Saginaw/Bay City/Midland, MI",845,840.0,-5.0,23.0,903.0,931.0,5.0,945,936.0,-9.0,0.0,,0.0,N,60.0,56.0,28.0,1.0,98.0,,,,,,,,,
12851,2019-10-16,DL,DL_CODESHARE,DL,3575,OO,N607SK,3575,11433,DTW,"Detroit, MI",13232,MDW,"Chicago, IL",1552,1552.0,0.0,21.0,1613.0,1559.0,7.0,1613,1606.0,-7.0,0.0,,0.0,N,81.0,74.0,46.0,1.0,228.0,,,,,,,,,
12852,2019-02-12,UA,UA_CODESHARE,UA,5609,OO,N146SY,5609,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1850,1846.0,-4.0,16.0,1902.0,2333.0,11.0,2359,2344.0,-15.0,0.0,,0.0,N,189.0,178.0,151.0,1.0,1235.0,,,,,,,,,
12853,2018-12-08,AS,AS_CODESHARE,AS,3373,OO,N177SY,3373,14570,RNO,"Reno, NV",14747,SEA,"Seattle, WA",1425,1425.0,0.0,14.0,1439.0,1616.0,4.0,1634,1620.0,-14.0,0.0,,0.0,N,129.0,115.0,97.0,1.0,564.0,,,,,,,,,
12854,2019-10-10,UA,UA_CODESHARE,UA,5153,OO,N957SW,5153,11292,DEN,"Denver, CO",11865,GCC,"Gillette, WY",1541,1722.0,101.0,20.0,1742.0,1847.0,5.0,1658,1852.0,114.0,0.0,,0.0,N,77.0,90.0,65.0,1.0,313.0,0.0,0.0,13.0,0.0,101.0,,,,
12855,2019-10-10,UA,UA_CODESHARE,UA,5868,OO,N205SY,5868,14771,SFO,"San Francisco, CA",11603,EUG,"Eugene, OR",1935,1934.0,-1.0,13.0,1947.0,2056.0,4.0,2113,2100.0,-13.0,0.0,,0.0,N,98.0,86.0,69.0,1.0,451.0,,,,,,,,,
12856,2018-05-12,UA,UA_CODESHARE,UA,5320,OO,N154SY,5320,14771,SFO,"San Francisco, CA",14107,PHX,"Phoenix, AZ",1355,1416.0,21.0,41.0,1457.0,1634.0,9.0,1603,1643.0,40.0,0.0,,0.0,N,128.0,147.0,97.0,1.0,651.0,0.0,0.0,19.0,0.0,21.0,,,,
12857,2019-04-07,UA,UA_CODESHARE,UA,5094,OO,N938SW,5094,12264,IAD,"Washington, DC",13121,LWB,"Lewisburg, WV",830,814.0,-16.0,37.0,851.0,934.0,6.0,938,940.0,2.0,0.0,,0.0,N,68.0,86.0,43.0,1.0,176.0,,,,,,,,,
12858,2019-09-18,UA,UA_CODESHARE,UA,5034,OO,N417SW,5034,11823,FWA,"Fort Wayne, IN",13930,ORD,"Chicago, IL",600,550.0,-10.0,26.0,616.0,548.0,12.0,612,600.0,-12.0,0.0,,0.0,N,72.0,70.0,32.0,1.0,157.0,,,,,,,,,
12859,2019-10-10,UA,UA_CODESHARE,UA,5146,OO,N907EV,5146,13930,ORD,"Chicago, IL",14952,SPI,"Springfield, IL",1645,1854.0,129.0,21.0,1915.0,1950.0,4.0,1750,1954.0,124.0,0.0,,0.0,N,65.0,60.0,35.0,1.0,174.0,124.0,0.0,0.0,0.0,0.0,,,,
12860,2018-10-04,DL,DL_CODESHARE,DL,3782,OO,N931EV,3782,11953,GNV,"Gainesville, FL",10397,ATL,"Atlanta, GA",1540,1540.0,0.0,20.0,1600.0,1651.0,11.0,1702,1702.0,0.0,0.0,,0.0,N,82.0,82.0,51.0,1.0,300.0,,,,,,,,,
12861,2019-10-16,DL,DL_CODESHARE,DL,3575,OO,N607SK,3575,13232,MDW,"Chicago, IL",11433,DTW,"Detroit, MI",1650,1647.0,-3.0,8.0,1655.0,1836.0,8.0,1903,1844.0,-19.0,0.0,,0.0,N,73.0,57.0,41.0,1.0,228.0,,,,,,,,,
12862,2018-10-02,DL,DL_CODESHARE,DL,3797,OO,N873AS,3797,12884,LAN,"Lansing, MI",13487,MSP,"Minneapolis, MN",714,706.0,-8.0,21.0,727.0,754.0,10.0,759,804.0,5.0,0.0,,0.0,N,105.0,118.0,87.0,1.0,455.0,,,,,,,,,
12863,2018-05-12,UA,UA_CODESHARE,UA,5297,OO,N796SK,5297,11292,DEN,"Denver, CO",12441,JAC,"Jackson, WY",1121,1121.0,0.0,15.0,1136.0,1239.0,4.0,1246,1243.0,-3.0,0.0,,0.0,N,85.0,82.0,63.0,1.0,406.0,,,,,,,,,
12864,2018-12-19,DL,DL_CODESHARE,DL,4758,OO,N604SK,4758,15370,TUL,"Tulsa, OK",14869,SLC,"Salt Lake City, UT",1752,1749.0,-3.0,11.0,1800.0,1919.0,13.0,1944,1932.0,-12.0,0.0,,0.0,N,172.0,163.0,139.0,1.0,926.0,,,,,,,,,
12865,2018-12-08,AS,AS_CODESHARE,AS,3381,OO,N405SY,3381,14908,SNA,"Santa Ana, CA",14771,SFO,"San Francisco, CA",2030,2016.0,-14.0,9.0,2025.0,2129.0,10.0,2201,2139.0,-22.0,0.0,,0.0,N,91.0,83.0,64.0,1.0,372.0,,,,,,,,,
12866,2018-07-26,UA,UA_CODESHARE,UA,5692,OO,N167SY,5692,13930,ORD,"Chicago, IL",13486,MSO,"Missoula, MT",1012,1003.0,-9.0,40.0,1043.0,1307.0,6.0,1257,1313.0,16.0,0.0,,0.0,N,225.0,250.0,204.0,1.0,1332.0,0.0,0.0,16.0,0.0,0.0,,,,
12867,2019-07-31,DL,DL_CODESHARE,DL,3953,OO,N463SW,3953,11433,DTW,"Detroit, MI",10434,AVP,"Scranton/Wilkes-Barre, PA",955,953.0,-2.0,17.0,1010.0,1109.0,4.0,1124,1113.0,-11.0,0.0,,0.0,N,89.0,80.0,59.0,1.0,399.0,,,,,,,,,
12868,2018-07-12,DL,DL_CODESHARE,DL,4988,OO,N255SY,4988,14570,RNO,"Reno, NV",14869,SLC,"Salt Lake City, UT",1030,1020.0,-10.0,22.0,1042.0,1250.0,7.0,1258,1257.0,-1.0,0.0,,0.0,N,88.0,97.0,68.0,1.0,422.0,,,,,,,,,
12869,2019-10-10,UA,UA_CODESHARE,UA,5159,OO,N986SW,5159,11292,DEN,"Denver, CO",14237,PRC,"Prescott, AZ",1415,,,,,,,1508,,,1.0,B,0.0,N,113.0,,,1.0,557.0,,,,,,,,,
12870,2018-03-07,UA,UA_CODESHARE,UA,5926,OO,N976SW,5926,15376,TUS,"Tucson, AZ",14771,SFO,"San Francisco, CA",815,823.0,8.0,13.0,836.0,936.0,4.0,945,940.0,-5.0,0.0,,0.0,N,150.0,137.0,120.0,1.0,751.0,,,,,,,,,
12871,2018-08-01,UA,UA_CODESHARE,UA,5730,OO,N934SW,5730,15016,STL,"St. Louis, MO",13930,ORD,"Chicago, IL",1326,1719.0,233.0,21.0,1740.0,1843.0,17.0,1447,1900.0,253.0,0.0,,0.0,N,81.0,101.0,63.0,1.0,258.0,0.0,0.0,253.0,0.0,0.0,1329.0,84.0,84.0,
12872,2018-10-11,DL,DL_CODESHARE,DL,4569,OO,N258SY,4569,14869,SLC,"Salt Lake City, UT",10800,BUR,"Burbank, CA",831,829.0,-2.0,19.0,848.0,928.0,3.0,937,931.0,-6.0,0.0,,0.0,N,126.0,122.0,100.0,1.0,574.0,,,,,,,,,
12873,2019-07-09,UA,UA_CODESHARE,UA,5935,OO,N870AS,5935,12892,LAX,"Los Angeles, CA",14252,PSC,"Pasco/Kennewick/Richland, WA",1317,1307.0,-10.0,23.0,1330.0,1522.0,6.0,1550,1528.0,-22.0,0.0,,0.0,N,153.0,141.0,112.0,1.0,851.0,,,,,,,,,
12874,2018-05-12,UA,UA_CODESHARE,UA,5321,OO,N471CA,5321,14262,PSP,"Palm Springs, CA",12892,LAX,"Los Angeles, CA",625,618.0,-7.0,17.0,635.0,701.0,7.0,731,708.0,-23.0,0.0,,0.0,N,66.0,50.0,26.0,1.0,110.0,,,,,,,,,
12875,2019-02-12,UA,UA_CODESHARE,UA,5619,OO,N901EV,5619,15919,XNA,"Fayetteville, AR",11292,DEN,"Denver, CO",1320,1915.0,355.0,16.0,1931.0,2016.0,7.0,1433,2023.0,350.0,0.0,,0.0,N,133.0,128.0,105.0,1.0,616.0,350.0,0.0,0.0,0.0,0.0,,,,
12876,2018-02-24,AA,AA_CODESHARE,AA,3056,OO,N778SK,3056,14588,ROW,"Roswell, NM",14107,PHX,"Phoenix, AZ",600,552.0,-8.0,13.0,605.0,720.0,5.0,747,725.0,-22.0,0.0,,0.0,N,107.0,93.0,75.0,1.0,433.0,,,,,,,,,
12877,2018-05-25,UA,UA_CODESHARE,UA,5920,OO,N948SW,5920,14771,SFO,"San Francisco, CA",10800,BUR,"Burbank, CA",733,726.0,-7.0,11.0,737.0,831.0,3.0,854,834.0,-20.0,0.0,,0.0,N,81.0,68.0,54.0,1.0,326.0,,,,,,,,,
12878,2018-10-11,DL,DL_CODESHARE,DL,4567,OO,N767SK,4567,14869,SLC,"Salt Lake City, UT",15376,TUS,"Tucson, AZ",845,849.0,4.0,9.0,858.0,922.0,4.0,942,926.0,-16.0,0.0,,0.0,N,117.0,97.0,84.0,1.0,601.0,,,,,,,,,
12879,2019-12-17,DL,DL_CODESHARE,DL,4098,OO,N805SK,4098,13487,MSP,"Minneapolis, MN",12264,IAD,"Washington, DC",2034,2138.0,64.0,21.0,2159.0,46.0,7.0,18,53.0,35.0,0.0,,0.0,N,164.0,135.0,107.0,1.0,908.0,0.0,0.0,0.0,0.0,35.0,,,,
12880,2018-12-19,DL,DL_CODESHARE,DL,4789,OO,N441SW,4789,11308,DHN,"Dothan, AL",10397,ATL,"Atlanta, GA",1057,1053.0,-4.0,27.0,1120.0,1254.0,8.0,1305,1302.0,-3.0,0.0,,0.0,N,68.0,69.0,34.0,1.0,170.0,,,,,,,,,
